,values,Group,Cluster
5529,0.490409398549868,SPP_B,Cluster 1
5530,0.235353323585088,SPP_B,Cluster 1
5531,0.547533442044306,SPP_B,Cluster 1
5532,0.273652498984958,SPP_B,Cluster 1
5533,0.112055850425444,SPP_B,Cluster 1
5534,0.319675199266935,SPP_B,Cluster 1
5535,0.518889505960591,SPP_B,Cluster 1
5536,-0.17917126097007,SPP_B,Cluster 1
5537,0.600954029161246,SPP_B,Cluster 1
5538,0.681217602777112,SPP_B,Cluster 1
5539,0.564782442417913,SPP_B,Cluster 1
5540,-0.0618286228084425,SPP_B,Cluster 1
5541,0.13347923078348,SPP_B,Cluster 1
5542,0.552652375464992,SPP_B,Cluster 1
5543,0.840913528229973,SPP_B,Cluster 1
5544,0.500824228129607,SPP_B,Cluster 1
5545,0.478545588658804,SPP_B,Cluster 1
5546,0.22601537697562,SPP_B,Cluster 1
5547,0.475202089410971,SPP_B,Cluster 1
5548,0.271461847641774,SPP_B,Cluster 1
5549,-0.304338462890182,SPP_B,Cluster 1
5550,-0.258663785700004,SPP_B,Cluster 1
5551,0.431646595011029,SPP_B,Cluster 1
5552,0.448069682284354,SPP_B,Cluster 1
5553,0.563153099392356,SPP_B,Cluster 1
5554,1.07169749435168,SPP_B,Cluster 1
5555,0.593320401265711,SPP_B,Cluster 1
5556,0.71401127428421,SPP_B,Cluster 1
5557,0.151798104476417,SPP_B,Cluster 1
5558,0.251416665281234,SPP_B,Cluster 1
5559,0.478962010234517,SPP_B,Cluster 1
5560,0.738130039567323,SPP_B,Cluster 1
5561,0.658208353588848,SPP_B,Cluster 1
5562,0.723412651182473,SPP_B,Cluster 1
5563,0.651337239582434,SPP_B,Cluster 1
5564,0.406730616542715,SPP_B,Cluster 1
5565,0.57972747609039,SPP_B,Cluster 1
5566,0.481736028751799,SPP_B,Cluster 1
5567,0.333031989738845,SPP_B,Cluster 1
5568,0.479698115944654,SPP_B,Cluster 1
5569,0.363976270703113,SPP_B,Cluster 1
5570,0.86410199399175,SPP_B,Cluster 1
5571,1.08718149380174,SPP_B,Cluster 1
5572,0.859120003077518,SPP_B,Cluster 1
5573,0.60761338921727,SPP_B,Cluster 1
5574,0.702928024265774,SPP_B,Cluster 1
5575,1.13158515680907,SPP_B,Cluster 1
5576,0.538873843000741,SPP_B,Cluster 1
5577,0.298980248703758,SPP_B,Cluster 1
5578,0.459350615491491,SPP_B,Cluster 1
5579,0.750661464169147,SPP_B,Cluster 1
5580,0.516078415903598,SPP_B,Cluster 1
5581,-0.00776874503871204,SPP_B,Cluster 1
5582,0.822790957630677,SPP_B,Cluster 1
5583,0.754236543961339,SPP_B,Cluster 1
5584,0.536321606951677,SPP_B,Cluster 1
5585,0.286369683824738,SPP_B,Cluster 1
5586,0.125177405975151,SPP_B,Cluster 1
5587,0.319997680874822,SPP_B,Cluster 1
5588,0.10664541310087,SPP_B,Cluster 1
5589,0.429500770931985,SPP_B,Cluster 1
5590,0.669415729408911,SPP_B,Cluster 1
5591,0.573915555228866,SPP_B,Cluster 1
5592,0.561984958125902,SPP_B,Cluster 1
5593,0.567128759794867,SPP_B,Cluster 1
5594,0.0778421013089245,SPP_B,Cluster 1
5595,0.192095648543388,SPP_B,Cluster 1
5596,0.43055472862791,SPP_B,Cluster 1
5597,0.165035763236306,SPP_B,Cluster 1
5598,0.63510783838022,SPP_B,Cluster 1
5599,0.37872559953294,SPP_B,Cluster 1
5600,-0.308587465096253,SPP_B,Cluster 1
5601,0.485558352815645,SPP_B,Cluster 1
5602,0.468912861025873,SPP_B,Cluster 1
5603,0.523820835623978,SPP_B,Cluster 1
5604,0.299155436725599,SPP_B,Cluster 1
5605,0.0552845481409275,SPP_B,Cluster 1
5606,-0.083939527114523,SPP_B,Cluster 1
5607,0.0940896713964707,SPP_B,Cluster 1
5608,0.584784514345638,SPP_B,Cluster 1
5609,0.616257058129572,SPP_B,Cluster 1
5610,0.227529914188798,SPP_B,Cluster 1
5611,0.517048818104024,SPP_B,Cluster 1
5612,0.570972965100715,SPP_B,Cluster 1
5613,0.117840451293601,SPP_B,Cluster 1
5614,0.0849542395161043,SPP_B,Cluster 1
5615,0.340672278598593,SPP_B,Cluster 1
5616,0.75048737415516,SPP_B,Cluster 1
5617,0.321831499195313,SPP_B,Cluster 1
5618,0.503574020713652,SPP_B,Cluster 1
5619,-0.0484573088280281,SPP_B,Cluster 1
5620,0.3233274986488,SPP_B,Cluster 1
5621,0.660965318034851,SPP_B,Cluster 1
5622,0.120175554423408,SPP_B,Cluster 1
5623,0.278146575613004,SPP_B,Cluster 1
5624,0.237520344781379,SPP_B,Cluster 1
5625,0.444415733695703,SPP_B,Cluster 1
5626,0.748472121077198,SPP_B,Cluster 1
5627,0.599684921983136,SPP_B,Cluster 1
5628,0.447892997706171,SPP_B,Cluster 1
5629,0.360085657303731,SPP_B,Cluster 1
5630,0.406769022421147,SPP_B,Cluster 1
5631,0.532665616510667,SPP_B,Cluster 1
5632,0.881167301432109,SPP_B,Cluster 1
5633,0.171195565468483,SPP_B,Cluster 1
5634,0.278519736752112,SPP_B,Cluster 1
5635,0.53588300791255,SPP_B,Cluster 1
5636,0.821599371059414,SPP_B,Cluster 1
5637,0.440577566701547,SPP_B,Cluster 1
5638,0.755712345895634,SPP_B,Cluster 1
5639,-0.311349101703599,SPP_B,Cluster 1
5640,0.427234574519643,SPP_B,Cluster 1
5641,0.250273532477568,SPP_B,Cluster 1
5642,0.0782026113626581,SPP_B,Cluster 1
5643,0.249647292228504,SPP_B,Cluster 1
5644,0.220326728501527,SPP_B,Cluster 1
5645,0.196192701025101,SPP_B,Cluster 1
5646,0.297605779013499,SPP_B,Cluster 1
5647,0.458967171709143,SPP_B,Cluster 1
5648,0.550251285644563,SPP_B,Cluster 1
5649,0.0814581136348752,SPP_B,Cluster 1
5650,0.0701786358840941,SPP_B,Cluster 1
5651,0.637871158444658,SPP_B,Cluster 1
5652,0.686000685169103,SPP_B,Cluster 1
5653,0.321963502115514,SPP_B,Cluster 1
5654,0.270644663440209,SPP_B,Cluster 1
5655,0.0850723854181475,SPP_B,Cluster 1
5656,0.42246652363963,SPP_B,Cluster 1
5657,0.341209980781685,SPP_B,Cluster 1
5658,0.248882701948746,SPP_B,Cluster 1
5659,0.502052963446725,SPP_B,Cluster 1
5660,0.879122024127184,SPP_B,Cluster 1
5661,0.5924350237835,SPP_B,Cluster 1
5662,0.441368488424354,SPP_B,Cluster 1
5663,0.253737962476631,SPP_B,Cluster 1
5664,0.645431937856837,SPP_B,Cluster 1
5665,0.53187248543106,SPP_B,Cluster 1
5666,0.284852020647779,SPP_B,Cluster 1
5667,0.565777597421022,SPP_B,Cluster 1
5668,0.297096752692233,SPP_B,Cluster 1
5669,0.526926674676017,SPP_B,Cluster 1
5670,0.440094029618829,SPP_B,Cluster 1
5671,0.347415690170877,SPP_B,Cluster 1
5672,-0.367204246204432,SPP_B,Cluster 1
5673,0.4310959678651,SPP_B,Cluster 1
5674,-0.0485093962531617,SPP_B,Cluster 1
5675,0.434997158146098,SPP_B,Cluster 1
5676,0.239910557596807,SPP_B,Cluster 1
5677,0.410156168740992,SPP_B,Cluster 1
5678,0.474183244019178,SPP_B,Cluster 1
5679,0.449511008669233,SPP_B,Cluster 1
5680,-0.0183746608633115,SPP_B,Cluster 1
5681,0.263900129988558,SPP_B,Cluster 1
5682,0.826552435572051,SPP_B,Cluster 1
5683,0.403015842508596,SPP_B,Cluster 1
5684,0.651209658935498,SPP_B,Cluster 1
5685,0.860431230819006,SPP_B,Cluster 1
5686,0.369657711807799,SPP_B,Cluster 1
5687,0.0732241108485087,SPP_B,Cluster 1
5688,0.145190990998353,SPP_B,Cluster 1
5689,0.293112304358093,SPP_B,Cluster 1
5690,-0.340965016407406,SPP_B,Cluster 1
5691,0.7074591550748,SPP_B,Cluster 1
5692,0.439985576480795,SPP_B,Cluster 1
5693,0.484578862279132,SPP_B,Cluster 1
5694,0.674354989001597,SPP_B,Cluster 1
5695,0.32870442983127,SPP_B,Cluster 1
5696,0.266969354419924,SPP_B,Cluster 1
5697,0.58749678529751,SPP_B,Cluster 1
5698,0.297667217972849,SPP_B,Cluster 1
5699,-0.040090222852448,SPP_B,Cluster 1
5700,0.635344817973196,SPP_B,Cluster 1
5701,0.43443934118482,SPP_B,Cluster 1
5702,0.0925102663382353,SPP_B,Cluster 1
5703,0.190794100604414,SPP_B,Cluster 1
5704,0.384612286768426,SPP_B,Cluster 1
5705,0.355954842319109,SPP_B,Cluster 1
5706,0.390580346146115,SPP_B,Cluster 1
5707,0.452628738397458,SPP_B,Cluster 1
5708,0.0759625050181229,SPP_B,Cluster 1
5709,0.382873307000302,SPP_B,Cluster 1
5710,0.247276259354429,SPP_B,Cluster 1
5711,0.659791918181706,SPP_B,Cluster 1
5712,0.307652724393015,SPP_B,Cluster 1
5713,0.281407641608584,SPP_B,Cluster 1
5714,0.273760301823461,SPP_B,Cluster 1
5715,0.505050631343269,SPP_B,Cluster 1
5716,0.412637025060682,SPP_B,Cluster 1
5717,0.334879539970912,SPP_B,Cluster 1
5718,0.261187728883475,SPP_B,Cluster 1
5719,0.231522593427567,SPP_B,Cluster 1
5720,0.817766526593116,SPP_B,Cluster 1
5721,0.072283715917428,SPP_B,Cluster 1
5722,0.425606472099352,SPP_B,Cluster 1
5723,0.48715853190349,SPP_B,Cluster 1
5724,0.702376031791732,SPP_B,Cluster 1
5725,0.354205776896587,SPP_B,Cluster 1
5726,0.224100230055838,SPP_B,Cluster 1
5727,0.228891162262565,SPP_B,Cluster 1
5728,-0.423629392971417,SPP_B,Cluster 1
5729,0.506466173155725,SPP_B,Cluster 1
5730,0.366690352150962,SPP_B,Cluster 1
5731,0.253865414083122,SPP_B,Cluster 1
5732,0.402849104783746,SPP_B,Cluster 1
5733,-0.0903301061560294,SPP_B,Cluster 1
5734,0.620639197609643,SPP_B,Cluster 1
5735,0.596801462310566,SPP_B,Cluster 1
5736,0.712243808219205,SPP_B,Cluster 1
5737,0.342640601906325,SPP_B,Cluster 1
5738,0.327261755997785,SPP_B,Cluster 1
5739,0.52728485463794,SPP_B,Cluster 1
5740,0.351735159749465,SPP_B,Cluster 1
5741,0.394457193346882,SPP_B,Cluster 1
5742,1.09102229074223,SPP_B,Cluster 1
5743,0.165912386374129,SPP_B,Cluster 1
5744,0.273333837152062,SPP_B,Cluster 1
5745,0.258640616072607,SPP_B,Cluster 1
5746,0.974534582915184,SPP_B,Cluster 1
5747,0.811088238956741,SPP_B,Cluster 1
5748,0.591141777360085,SPP_B,Cluster 1
5749,0.238840418213801,SPP_B,Cluster 1
5750,0.584424389766775,SPP_B,Cluster 1
5751,-0.0155755405711539,SPP_B,Cluster 1
5752,0.858820144687103,SPP_B,Cluster 1
5753,0.524756061914403,SPP_B,Cluster 1
5754,0.463413266724259,SPP_B,Cluster 1
5755,0.602129393656855,SPP_B,Cluster 1
5756,-0.00851718210855182,SPP_B,Cluster 1
5757,0.00370516199804168,SPP_B,Cluster 1
5758,0.696779802045688,SPP_B,Cluster 1
5759,0.22582889779248,SPP_B,Cluster 1
5760,0.403893961203387,SPP_B,Cluster 1
5761,0.688919348730424,SPP_B,Cluster 1
5762,0.631386269858794,SPP_B,Cluster 1
5763,0.666431792494066,SPP_B,Cluster 1
5764,0.509131051039411,SPP_B,Cluster 1
5765,0.192118396074607,SPP_B,Cluster 1
5766,0.557006628775804,SPP_B,Cluster 1
5767,0.113716023002171,SPP_B,Cluster 1
5768,0.6449236082368,SPP_B,Cluster 1
5769,0.0999790949881544,SPP_B,Cluster 1
5770,0.310302297217826,SPP_B,Cluster 1
5771,0.526957880119544,SPP_B,Cluster 1
5772,0.681282627413685,SPP_B,Cluster 1
5773,0.115863292280448,SPP_B,Cluster 1
5774,0.87192007308406,SPP_B,Cluster 1
5775,-0.0945205921319836,SPP_B,Cluster 1
5776,0.168871308694707,SPP_B,Cluster 1
5777,0.349458158482631,SPP_B,Cluster 1
5778,0.708891841091602,SPP_B,Cluster 1
5779,0.458406920119538,SPP_B,Cluster 1
5780,0.310711810741191,SPP_B,Cluster 1
5781,0.236122408498364,SPP_B,Cluster 1
5782,0.565640334460233,SPP_B,Cluster 1
5783,0.526923400373619,SPP_B,Cluster 1
5784,0.938613263754523,SPP_B,Cluster 1
5785,0.304377247200951,SPP_B,Cluster 1
5786,0.396511479226985,SPP_B,Cluster 1
5787,0.447643690752529,SPP_B,Cluster 1
5788,0.385763890387259,SPP_B,Cluster 1
5789,1.10037895206987,SPP_B,Cluster 1
5790,0.51364893720338,SPP_B,Cluster 1
5791,0.70638912278194,SPP_B,Cluster 1
5792,0.388077259577364,SPP_B,Cluster 1
5793,0.104982354211344,SPP_B,Cluster 1
5794,0.57111746758652,SPP_B,Cluster 1
5795,0.608572367917631,SPP_B,Cluster 1
5796,0.181049438522112,SPP_B,Cluster 1
5797,0.466475298468726,SPP_B,Cluster 1
5798,0.828879154081568,SPP_B,Cluster 1
5799,0.618965854419304,SPP_B,Cluster 1
5800,0.664018451196795,SPP_B,Cluster 1
5801,0.106101232889172,SPP_B,Cluster 1
5802,-0.0963475983794289,SPP_B,Cluster 1
5803,0.233466536396303,SPP_B,Cluster 1
5804,0.57571569036665,SPP_B,Cluster 1
5805,0.552067555019943,SPP_B,Cluster 1
5806,0.355080750243545,SPP_C5,Cluster 1
5807,1.04894344035034,SPP_C5,Cluster 1
5808,1.11033216949708,SPP_C5,Cluster 1
5809,0.998835001060716,SPP_C5,Cluster 1
5810,0.827917188423327,SPP_C5,Cluster 1
5811,0.692924030984731,SPP_C5,Cluster 1
5812,0.714772023089556,SPP_C5,Cluster 1
5813,1.20129567509695,SPP_C5,Cluster 1
5814,0.69894076234964,SPP_C5,Cluster 1
5815,0.241651416995109,SPP_C5,Cluster 1
5816,0.8771971599776,SPP_C5,Cluster 1
5817,0.723743001313051,SPP_C5,Cluster 1
5818,0.16657602679988,SPP_C5,Cluster 1
5819,0.298215356922403,SPP_C5,Cluster 1
5820,0.956627310705573,SPP_C5,Cluster 1
5821,1.24050153460975,SPP_C5,Cluster 1
5822,1.15139038922549,SPP_C5,Cluster 1
5823,1.17314141058667,SPP_C5,Cluster 1
5824,0.924518360863673,SPP_C5,Cluster 1
5825,1.14101742590676,SPP_C5,Cluster 1
5826,1.1717264049669,SPP_C5,Cluster 1
5827,0.844097295653437,SPP_C5,Cluster 1
5828,1.00165950071472,SPP_C5,Cluster 1
5829,-0.369520949381848,SPP_C5,Cluster 1
5830,1.10030702726539,SPP_C5,Cluster 1
5831,1.3017168749079,SPP_C5,Cluster 1
5832,0.411805274084262,SPP_C5,Cluster 1
5833,1.13364853745098,SPP_C5,Cluster 1
5834,0.907320034372361,SPP_C5,Cluster 1
5835,0.256107919876255,SPP_C5,Cluster 1
5836,0.537495700066238,SPP_C5,Cluster 1
5837,0.98895051482269,SPP_C5,Cluster 1
5838,1.07078836407392,SPP_C5,Cluster 1
5839,1.13237838752122,SPP_C5,Cluster 1
5840,0.67516196628129,SPP_C5,Cluster 1
5841,0.330669477924092,SPP_C5,Cluster 1
5842,0.888524919413873,SPP_C5,Cluster 1
5843,0.876465083356439,SPP_C5,Cluster 1
5844,0.913762484236788,SPP_C5,Cluster 1
5845,0.714512300520705,SPP_C5,Cluster 1
5846,0.699787870973611,SPP_C5,Cluster 1
5847,-1.11668993111155,SPP_C5,Cluster 1
5848,0.497645674287036,SPP_C5,Cluster 1
5849,0.673790571168541,SPP_C5,Cluster 1
5850,0.435137942458872,SPP_C5,Cluster 1
5851,0.919620511531481,SPP_C5,Cluster 1
5852,0.692877994866152,SPP_C5,Cluster 1
5853,-0.0319828372531389,SPP_C5,Cluster 1
5854,1.30212988937909,SPP_C5,Cluster 1
5855,1.03865864415315,SPP_C5,Cluster 1
5856,1.02511096137535,SPP_C5,Cluster 1
5857,1.00414825895145,SPP_C5,Cluster 1
5858,0.42858492532194,SPP_C5,Cluster 1
5859,0.53311932373317,SPP_C5,Cluster 1
5860,0.684322322213968,SPP_C5,Cluster 1
5861,0.559308476816987,SPP_C5,Cluster 1
5862,0.688958358942477,SPP_C5,Cluster 1
5863,0.825979339635725,SPP_C5,Cluster 1
5864,0.610210996478479,SPP_C5,Cluster 1
5865,0.142668660238892,SPP_C5,Cluster 1
5866,1.05992613679203,SPP_C5,Cluster 1
5867,0.878584439605973,SPP_C5,Cluster 1
5868,0.632460827854705,SPP_C5,Cluster 1
5869,0.417714701585216,SPP_C5,Cluster 1
5870,0.921411900407561,SPP_C5,Cluster 1
5871,0.906694627435775,SPP_C5,Cluster 1
5872,1.00109645899903,SPP_C5,Cluster 1
5873,1.01038923703085,SPP_C5,Cluster 1
5874,0.783178405365728,SPP_C5,Cluster 1
5875,0.570296222283963,SPP_C5,Cluster 1
5876,0.789812203887307,SPP_C5,Cluster 1
5877,1.17379438529283,SPP_C5,Cluster 1
5878,0.289021470074089,SPP_C5,Cluster 1
5879,0.824405363109898,SPP_C5,Cluster 1
5880,0.491268620615848,SPP_C5,Cluster 1
5881,0.508834816035733,SPP_C5,Cluster 1
5882,-0.0535835253228266,SPP_C5,Cluster 1
5883,0.955141241886708,SPP_C5,Cluster 1
5884,0.458197126522781,SPP_C5,Cluster 1
5885,0.982207007113766,SPP_C5,Cluster 1
5886,1.26801815688032,SPP_C5,Cluster 1
5887,0.311603891739441,SPP_C5,Cluster 1
5888,0.642691033976803,SPP_C5,Cluster 1
5889,1.21092211313016,SPP_C5,Cluster 1
5890,1.31999749610811,SPP_C5,Cluster 1
5891,1.15795263700381,SPP_C5,Cluster 1
5892,0.97447971038453,SPP_C5,Cluster 1
5893,0.982767251602829,SPP_C5,Cluster 1
5894,0.980958742357926,SPP_C5,Cluster 1
5895,0.8623900927543,SPP_C5,Cluster 1
5896,0.987585654548504,SPP_C5,Cluster 1
5897,0.91368410579255,SPP_C5,Cluster 1
5898,0.82292101123328,SPP_C5,Cluster 1
5899,0.546524318909716,SPP_C5,Cluster 1
5900,0.875769088886291,SPP_C5,Cluster 1
5901,0.782163763525355,SPP_C5,Cluster 1
5902,0.653379360139269,SPP_C5,Cluster 1
5903,0.279373250659229,SPP_C5,Cluster 1
5904,0.360907211401078,SPP_C5,Cluster 1
5905,0.858754782313787,SPP_C5,Cluster 1
5906,0.657869731858497,SPP_C5,Cluster 1
5907,1.23075290533649,SPP_C5,Cluster 1
5908,0.54920071048723,SPP_C5,Cluster 1
5909,-0.07703698858401,SPP_C5,Cluster 1
5910,1.01459306620603,SPP_C5,Cluster 1
5911,0.711146226525922,SPP_C5,Cluster 1
5912,0.816576238449391,SPP_C5,Cluster 1
5913,1.13401228907908,SPP_C5,Cluster 1
5914,0.920840081517303,SPP_C5,Cluster 1
5915,1.11571573842139,SPP_C5,Cluster 1
5916,0.920065212204654,SPP_C5,Cluster 1
5917,1.08804629955551,SPP_C5,Cluster 1
5918,0.97335460370153,SPP_C5,Cluster 1
5919,0.924826356346438,SPP_C5,Cluster 1
5920,1.40525330516078,SPP_C5,Cluster 1
5921,0.817628039859239,SPP_C5,Cluster 1
5922,0.749456510023091,SPP_C5,Cluster 1
5923,1.11594182453709,SPP_C5,Cluster 1
5924,0.626428983545254,SPP_C5,Cluster 1
5925,0.918878685014103,SPP_C5,Cluster 1
5926,1.32525604272939,SPP_C5,Cluster 1
5927,1.18385648253661,SPP_C5,Cluster 1
5928,1.0372673748905,SPP_C5,Cluster 1
5929,1.14608933930837,SPP_C5,Cluster 1
5930,0.941094213902987,SPP_C5,Cluster 1
5931,0.799765448456726,SPP_C5,Cluster 1
5932,1.02235343817741,SPP_C5,Cluster 1
5933,0.821743653642185,SPP_C5,Cluster 1
5934,0.859856802815992,SPP_C5,Cluster 1
5935,-0.0589574488447953,SPP_C5,Cluster 1
5936,0.833392854899839,SPP_C5,Cluster 1
5937,-0.230106247890663,SPP_C5,Cluster 1
5938,0.819625412052464,SPP_C5,Cluster 1
5939,0.244530865023319,SPP_C5,Cluster 1
5940,0.579258515206371,SPP_C5,Cluster 1
5941,0.286915320132302,SPP_C5,Cluster 1
5942,1.06946119168672,SPP_C5,Cluster 1
5943,0.97762077418664,SPP_C5,Cluster 1
5944,0.695259892510677,SPP_C5,Cluster 1
5945,0.530209239489416,SPP_C5,Cluster 1
5946,0.0166126785584925,SPP_C5,Cluster 1
5947,0.106300322634084,SPP_C5,Cluster 1
5948,0.893141560914112,SPP_C5,Cluster 1
5949,0.683055166741321,SPP_C5,Cluster 1
5950,0.513421400175677,SPP_C5,Cluster 1
5951,0.951386409544008,SPP_C5,Cluster 1
5952,0.772143106075155,SPP_C5,Cluster 1
5953,0.652868631863081,SPP_C5,Cluster 1
5954,1.1138508679484,SPP_C5,Cluster 1
5955,0.789275692055405,SPP_C5,Cluster 1
5956,0.262075235910965,SPP_C5,Cluster 1
5957,0.717399043211965,SPP_C5,Cluster 1
5958,1.095392589466,SPP_C5,Cluster 1
5959,0.531790674737689,SPP_C5,Cluster 1
5960,0.354515910350266,SPP_C5,Cluster 1
5961,0.230154957830026,SPP_C5,Cluster 1
5962,0.64783085095213,SPP_C5,Cluster 1
5963,0.95050645091761,SPP_C5,Cluster 1
5964,0.906793826909635,SPP_C5,Cluster 1
5965,0.788587345282656,SPP_C5,Cluster 1
5966,0.657329196337199,SPP_C5,Cluster 1
5967,0.153504325247328,SPP_C5,Cluster 1
5968,1.19843502575258,SPP_C5,Cluster 1
5969,0.761316081151603,SPP_C5,Cluster 1
5970,0.62331159645731,SPP_C5,Cluster 1
5971,1.08562561712245,SPP_C5,Cluster 1
5972,0.404107154121685,SPP_C5,Cluster 1
5973,0.867113979816339,SPP_C5,Cluster 1
5974,-0.477452103179391,SPP_C5,Cluster 1
5975,0.725346307181664,SPP_C5,Cluster 1
5976,0.675116585319607,SPP_C5,Cluster 1
5977,0.847153810416159,SPP_C5,Cluster 1
5978,0.923768004747014,SPP_C5,Cluster 1
5979,0.923076032528537,SPP_C5,Cluster 1
5980,0.46307495230245,SPP_C5,Cluster 1
5981,0.486728139298608,SPP_C5,Cluster 1
5982,1.07341348293406,SPP_C5,Cluster 1
5983,-0.0410939196202244,SPP_C5,Cluster 1
5984,0.425374074969149,SPP_C5,Cluster 1
5985,0.990093212927643,SPP_C5,Cluster 1
5986,0.884748859111349,SPP_C5,Cluster 1
5987,0.593789357781317,SPP_C5,Cluster 1
5988,0.770807256389723,SPP_C5,Cluster 1
5989,-0.635548733282896,SPP_C5,Cluster 1
5990,0.649870978860957,SPP_C5,Cluster 1
5991,0.65148871473869,SPP_C5,Cluster 1
5992,0.376782072541883,SPP_C5,Cluster 1
5993,0.059855405738108,SPP_C5,Cluster 1
5994,1.05105630323348,SPP_C5,Cluster 1
5995,0.929861922421389,SPP_C5,Cluster 1
5996,0.972707834965629,SPP_C5,Cluster 1
5997,1.17299714099313,SPP_C5,Cluster 1
5998,0.846992803271201,SPP_C5,Cluster 1
5999,0.226584679774559,SPP_C5,Cluster 1
6000,1.1810094936856,SPP_C5,Cluster 1
6001,0.943456837198542,SPP_C5,Cluster 1
6002,0.68412644275754,SPP_C5,Cluster 1
6003,0.883757426560619,SPP_C5,Cluster 1
6004,0.837342354118564,SPP_C5,Cluster 1
6005,0.582788442412854,SPP_C5,Cluster 1
6006,0.192944606628762,SPP_C5,Cluster 1
6007,0.716431199134292,SPP_C5,Cluster 1
6008,0.973936710694932,SPP_C5,Cluster 1
6009,1.15582318729668,SPP_C5,Cluster 1
6010,0.617873011982323,SPP_C5,Cluster 1
6011,0.973220650210888,SPP_C5,Cluster 1
6012,0.144058459789707,SPP_C5,Cluster 1
6013,0.938405233907995,SPP_C5,Cluster 1
6014,0.550221236706929,SPP_C5,Cluster 1
6015,0.669094960753715,SPP_C5,Cluster 1
6016,1.02787385278008,SPP_C5,Cluster 1
6017,0.922922510162407,SPP_C5,Cluster 1
6018,1.28915020499612,SPP_C5,Cluster 1
6019,0.890517730329818,SPP_C5,Cluster 1
6020,0.685921405400129,SPP_C5,Cluster 1
6021,0.803776846126462,SPP_C5,Cluster 1
6022,1.12353343708767,SPP_C5,Cluster 1
6023,0.285109287833951,SPP_C5,Cluster 1
6024,0.743063278401733,SPP_C5,Cluster 1
6025,0.411331094181996,SPP_C5,Cluster 1
6026,-0.1767841180061,SPP_C5,Cluster 1
6027,1.16687179994266,SPP_C5,Cluster 1
6028,0.99104192077048,SPP_C5,Cluster 1
6029,0.397643268860295,SPP_C5,Cluster 1
6030,0.843659505425313,SPP_C5,Cluster 1
6031,0.130091410283906,SPP_C5,Cluster 1
6032,1.08248483695129,SPP_C5,Cluster 1
6033,0.94895329085163,SPP_C5,Cluster 1
6034,0.697445195894953,SPP_C5,Cluster 1
6035,1.11710468154684,SPP_C5,Cluster 1
6036,-0.166177070889146,SPP_C5,Cluster 1
6037,-0.51381169106716,SPP_C5,Cluster 1
6038,1.37581484262213,SPP_C5,Cluster 1
6039,0.698313763286279,SPP_C5,Cluster 1
6040,0.658560461368459,SPP_C5,Cluster 1
6041,0.595185734407975,SPP_C5,Cluster 1
6042,0.83363620785476,SPP_C5,Cluster 1
6043,0.63871381999209,SPP_C5,Cluster 1
6044,0.93431532871721,SPP_C5,Cluster 1
6045,0.748816484846256,SPP_C5,Cluster 1
6046,1.33100219336299,SPP_C5,Cluster 1
6047,1.2223140973928,SPP_C5,Cluster 1
6048,1.10078548219791,SPP_C5,Cluster 1
6049,0.615420380043779,SPP_C5,Cluster 1
6050,0.857400089715147,SPP_C5,Cluster 1
6051,0.505985361714568,SPP_C5,Cluster 1
6052,0.449062089862591,SPP_C5,Cluster 1
6053,0.538409054329242,SPP_C5,Cluster 1
6054,1.12488559195328,SPP_C5,Cluster 1
6055,1.07159254202683,SPP_C5,Cluster 1
6056,0.940542210148981,SPP_C5,Cluster 1
6057,-0.0470440729076944,SPP_C5,Cluster 1
6058,0.560891292796885,SPP_C5,Cluster 1
6059,0.737621356609356,SPP_C5,Cluster 1
6060,0.594610728058482,SPP_C5,Cluster 1
6061,0.606549748272184,SPP_C5,Cluster 1
6062,0.40897919138235,SPP_C5,Cluster 1
6063,0.444481571974037,SPP_C5,Cluster 1
6064,0.771813818765246,SPP_C5,Cluster 1
6065,0.398929076127144,SPP_C5,Cluster 1
6066,0.747388130898019,SPP_C5,Cluster 1
6067,0.407057470379102,SPP_C5,Cluster 1
6068,1.02030092319821,SPP_C5,Cluster 1
6069,0.674494135104266,SPP_C5,Cluster 1
6070,0.891825225734882,SPP_C5,Cluster 1
6071,0.565911661429364,SPP_C5,Cluster 1
6072,0.944012794479905,SPP_C5,Cluster 1
6073,1.08392832205369,SPP_C5,Cluster 1
6074,0.755077642357976,SPP_C5,Cluster 1
6075,0.634344670428645,SPP_C5,Cluster 1
6076,0.771945907250122,SPP_C5,Cluster 1
6077,1.23241119512463,SPP_C5,Cluster 1
6078,0.861766758403725,SPP_C5,Cluster 1
6079,0.755348712806567,SPP_C5,Cluster 1
6080,0.915685032600074,SPP_C5,Cluster 1
6081,0.692497115811218,SPP_C5,Cluster 1
6082,0.586918708017055,SPP_C5,Cluster 1
6083,1.24990042883085,SPP_C5,Cluster 1
6084,0.920815962529452,SPP_C5,Cluster 1
6085,0.645309406053748,SPP_C5,Cluster 1
6086,1.09650745195848,SPP_C5,Cluster 1
6087,1.40042173496348,SPP_C5,Cluster 1
6088,0.535470459512108,SPP_C5,Cluster 1
6089,0.75095744299377,SPP_C5,Cluster 1
6090,0.971840425452034,SPP_C5,Cluster 1
6091,0.625982635135418,SPP_C5,Cluster 1
6092,0.46102052017449,SPP_C5,Cluster 1
6093,1.05488827504286,SPP_C5,Cluster 1
6094,0.516322866459038,SPP_C5,Cluster 1
6095,0.772006904074924,SPP_C5,Cluster 1
6096,0.583179179136206,SPP_C5,Cluster 1
